Year,Site,Treatment,Block,Plot,Species,Rel.cover,Accepted.Latin.Name.or.category,functional_group,Total.cover,Abs.cover
2020,06MAT,F2,2,5,Pol bis,3.7,Polygonum bistorta,forb,81,299.7
2020,06MAT,F5,2,1,Pol bis,1.5,Polygonum bistorta,forb,67.5,101.25
2020,06MAT,F5,2,3,Pol bis,0.9,Polygonum bistorta,forb,56,50.4
2020,06MAT,F5,2,5,Pol bis,0.9,Polygonum bistorta,forb,55.5,49.95
2020,06MAT,CT,3,1,Pol bis,3.7,Polygonum bistorta,forb,81,299.7
2020,06MAT,CT,3,2,Pol bis,0.6,Polygonum bistorta,forb,83,49.8
2020,06MAT,CT,3,3,Pol bis,1.4,Polygonum bistorta,forb,71,99.39999999999999
2020,06MAT,CT,3,4,Pol bis,0.5,Polygonum bistorta,forb,91,45.5
2020,06MAT,CT,3,5,Pol bis,1.3,Polygonum bistorta,forb,75,97.5
2020,06MAT,F2,3,1,Pol bis,0.7,Polygonum bistorta,forb,74,51.8
2020,06MAT,F2,3,2,Pol bis,1.1,Polygonum bistorta,forb,90,99.00000000000001
2020,06MAT,F2,3,3,Pol bis,0.6,Polygonum bistorta,forb,85.5,51.3
2020,06MAT,F2,3,4,Pol bis,1.1,Polygonum bistorta,forb,90,99.00000000000001
2020,06MAT,F5,3,1,Pol bis,0.8,Polygonum bistorta,forb,61.5,49.2
2020,06MAT,F5,3,2,Pol bis,2.5,Polygonum bistorta,forb,80,200
2020,06MAT,F5,3,3,Pol bis,0.7,Polygonum bistorta,forb,67.5,47.25
2020,06MAT,F5,3,4,Pol bis,0.7,Polygonum bistorta,forb,74.5,52.15
2020,06MAT,F5,3,5,Pol bis,1.5,Polygonum bistorta,forb,68.5,102.75
2020,06MAT,F10,3,3,Pol bis,0.7,Polygonum bistorta,forb,69.5,48.65
2008,06MAT,CT,1,1,Rub cha,1.9,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,CT,1,2,Rub cha,1.9,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,CT,1,3,Rub cha,0.9,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,CT,1,4,Rub cha,1.6,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F2,1,1,Rub cha,1.7,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F2,1,2,Rub cha,3.5,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F2,1,3,Rub cha,2.7,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F5,1,1,Rub cha,4.4,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F5,1,2,Rub cha,5.9,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F5,1,3,Rub cha,4.3,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F5,1,4,Rub cha,2.1,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F10,1,1,Rub cha,5,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F10,1,2,Rub cha,4.9,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F10,1,3,Rub cha,5.8,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F10,1,4,Rub cha,6.9,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F2,2,1,Rub cha,1,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F2,2,2,Rub cha,0.9,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F2,2,3,Rub cha,1,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F2,2,4,Rub cha,2.9,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F10,2,1,Rub cha,1.1,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F10,2,2,Rub cha,7.4,Rubus chamaemorus,deciduous,NA,NA
2008,06MAT,F10,2,4,Rub cha,4.6,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,CT,1,1,Rub cha,3.6,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,CT,1,2,Rub cha,2.9,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,CT,1,3,Rub cha,1.7,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,CT,1,4,Rub cha,6.6,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,CT,1,5,Rub cha,4,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,CT,1,6,Rub cha,9.8,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,CT,1,7,Rub cha,6.4,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,CT,1,8,Rub cha,9.2,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F5,1,1,Rub cha,6.8,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F5,1,2,Rub cha,7.4,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F5,1,3,Rub cha,6.3,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F5,1,4,Rub cha,8.6,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F5,1,5,Rub cha,1.1,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F5,1,6,Rub cha,6.4,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F5,1,7,Rub cha,4.1,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F5,1,8,Rub cha,2.8,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,1,1,Rub cha,11,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,1,2,Rub cha,22.7,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,1,3,Rub cha,9,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,1,4,Rub cha,6,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,1,5,Rub cha,3,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,1,6,Rub cha,12.3,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,1,7,Rub cha,3.2,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,1,8,Rub cha,18.6,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,2,1,Rub cha,9.8,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,2,2,Rub cha,17.9,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,2,3,Rub cha,9.7,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,2,4,Rub cha,10.6,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,2,5,Rub cha,13.1,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,2,6,Rub cha,14.1,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,2,7,Rub cha,6.8,Rubus chamaemorus,deciduous,NA,NA
2010,06MAT,F10,2,8,Rub cha,21.4,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,CT,1,1,Rub cha,1.4,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,CT,1,2,Rub cha,1.4,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,CT,1,3,Rub cha,1.4,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,CT,1,4,Rub cha,1.7,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,CT,1,5,Rub cha,2.7,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,CT,1,6,Rub cha,3.4,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,CT,1,7,Rub cha,1.7,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,CT,1,8,Rub cha,6.4,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F5,1,1,Rub cha,2.2,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F5,1,2,Rub cha,4.6,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F5,1,3,Rub cha,5.3,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F5,1,4,Rub cha,5.6,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F5,1,5,Rub cha,3.5,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F5,1,6,Rub cha,5.5,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F5,1,7,Rub cha,5.9,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F5,1,8,Rub cha,1.9,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,1,1,Rub cha,10.2,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,1,2,Rub cha,26.5,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,1,3,Rub cha,5.1,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,1,4,Rub cha,3.6,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,1,5,Rub cha,7.7,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,1,6,Rub cha,13.9,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,1,7,Rub cha,6.4,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,1,8,Rub cha,18,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,2,1,Rub cha,6.3,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,2,2,Rub cha,4.5,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,2,3,Rub cha,9.6,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,2,4,Rub cha,8.6,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,2,5,Rub cha,6.5,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,2,6,Rub cha,5.9,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,2,7,Rub cha,2.3,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F10,2,8,Rub cha,2.3,Rubus chamaemorus,deciduous,NA,NA
2011,06MAT,F5,3,1,Rub cha,7,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,CT,1,1,Rub cha,3.7,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,CT,1,2,Rub cha,3.6,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,CT,1,3,Rub cha,3.5,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,CT,1,4,Rub cha,7.4,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,CT,1,5,Rub cha,4.7,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,CT,1,6,Rub cha,10.2,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,CT,1,7,Rub cha,4.5,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,CT,1,8,Rub cha,10,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,1,1,Rub cha,6.1,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,1,2,Rub cha,8.8,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,1,3,Rub cha,4.8,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,1,4,Rub cha,9.8,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,1,5,Rub cha,11.5,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,1,6,Rub cha,14.1,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,1,7,Rub cha,10.2,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,1,8,Rub cha,7,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F5,1,1,Rub cha,13.8,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F5,1,2,Rub cha,6.3,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F5,1,3,Rub cha,7.9,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F5,1,4,Rub cha,7.8,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F5,1,5,Rub cha,3.7,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F5,1,6,Rub cha,13.3,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F5,1,7,Rub cha,13.8,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F5,1,8,Rub cha,3.9,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,1,1,Rub cha,9.7,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,1,2,Rub cha,24.6,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,1,3,Rub cha,22.4,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,1,4,Rub cha,11,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,1,5,Rub cha,5.8,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,1,6,Rub cha,9.9,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,1,7,Rub cha,6,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,1,8,Rub cha,12.7,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,2,1,Rub cha,5.4,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,2,2,Rub cha,9.6,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,2,3,Rub cha,7.7,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,2,4,Rub cha,7.6,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,2,5,Rub cha,10.4,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,2,6,Rub cha,4.8,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,2,7,Rub cha,3.5,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,2,8,Rub cha,7.4,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,2,1,Rub cha,13,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,2,2,Rub cha,11.9,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,2,3,Rub cha,11.2,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,2,4,Rub cha,7.1,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,2,5,Rub cha,16.3,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,2,6,Rub cha,26.8,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,2,7,Rub cha,14.8,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F10,2,8,Rub cha,17.4,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,3,2,Rub cha,1.4,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,3,3,Rub cha,6.4,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,3,4,Rub cha,11.5,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,3,5,Rub cha,12.3,Rubus chamaemorus,deciduous,NA,NA
2012,06MAT,F2,3,6,Rub cha,5.7,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,CT,1,1,Rub cha,4.6,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,CT,1,2,Rub cha,1.4,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,CT,1,4,Rub cha,1.3,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,CT,1,5,Rub cha,15.8,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,CT,1,6,Rub cha,10.9,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,CT,1,7,Rub cha,6.5,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,CT,1,8,Rub cha,14.7,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,1,1,Rub cha,7.5,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,1,2,Rub cha,11.9,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,1,3,Rub cha,10.7,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,1,4,Rub cha,7.5,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,1,5,Rub cha,12.8,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,1,6,Rub cha,10.4,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,1,7,Rub cha,5.1,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,1,8,Rub cha,5.9,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F5,1,1,Rub cha,12.6,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F5,1,3,Rub cha,21.4,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F5,1,4,Rub cha,10.8,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F5,1,5,Rub cha,2.8,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F5,1,6,Rub cha,13.6,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F5,1,7,Rub cha,16,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F5,1,8,Rub cha,2.5,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,1,1,Rub cha,12.3,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,1,2,Rub cha,34.3,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,1,3,Rub cha,25.2,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,1,4,Rub cha,19.4,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,1,5,Rub cha,4.7,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,1,6,Rub cha,9.9,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,1,7,Rub cha,5.8,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,1,8,Rub cha,17.7,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,2,1,Rub cha,3.9,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,2,2,Rub cha,9.5,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,2,3,Rub cha,9.8,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,2,4,Rub cha,5,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,2,5,Rub cha,6.2,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,2,6,Rub cha,8.1,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,2,7,Rub cha,3.8,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,2,8,Rub cha,5.9,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,2,1,Rub cha,10.7,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,2,2,Rub cha,16.7,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,2,3,Rub cha,11,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,2,4,Rub cha,14.4,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,2,5,Rub cha,23.2,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,2,6,Rub cha,24,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,2,7,Rub cha,15.5,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F10,2,8,Rub cha,33.3,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,3,3,Rub cha,4.3,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,3,4,Rub cha,15.2,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,3,5,Rub cha,8.2,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,3,6,Rub cha,5.5,Rubus chamaemorus,deciduous,NA,NA
2013,06MAT,F2,3,7,Rub cha,1.2,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,CT,1,1,Rub cha,4.1,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,CT,1,2,Rub cha,0.9,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,CT,1,3,Rub cha,2.9,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,CT,1,4,Rub cha,4.2,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,CT,1,5,Rub cha,8.7,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,CT,1,6,Rub cha,9.6,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,CT,1,7,Rub cha,8.7,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,CT,1,8,Rub cha,10.9,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,1,1,Rub cha,5.2,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,1,2,Rub cha,5.1,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,1,3,Rub cha,7.3,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,1,4,Rub cha,6,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,1,5,Rub cha,4.6,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,1,6,Rub cha,8.6,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,1,7,Rub cha,7.1,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,1,8,Rub cha,6.4,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F5,1,1,Rub cha,12.6,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F5,1,2,Rub cha,10.6,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F5,1,3,Rub cha,16.1,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F5,1,4,Rub cha,7.2,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F5,1,5,Rub cha,4.9,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F5,1,6,Rub cha,10.9,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F5,1,7,Rub cha,13.5,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F5,1,8,Rub cha,4.9,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,1,1,Rub cha,10.8,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,1,2,Rub cha,26.8,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,1,3,Rub cha,15.7,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,1,4,Rub cha,11.7,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,1,5,Rub cha,12,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,1,6,Rub cha,8.4,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,1,7,Rub cha,12,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,1,8,Rub cha,15.2,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,2,1,Rub cha,7.5,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,2,2,Rub cha,8.5,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,2,3,Rub cha,4.3,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,2,4,Rub cha,8.9,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,2,5,Rub cha,14.1,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,2,6,Rub cha,6.7,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,2,7,Rub cha,5.4,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,2,8,Rub cha,3,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,2,1,Rub cha,27.5,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,2,2,Rub cha,11,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,2,3,Rub cha,15.9,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,2,4,Rub cha,19,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,2,5,Rub cha,39,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,2,6,Rub cha,29.2,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,2,7,Rub cha,48.6,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F10,2,8,Rub cha,41.6,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,3,2,Rub cha,3.2,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,3,3,Rub cha,7.3,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,3,4,Rub cha,13.9,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,3,5,Rub cha,6,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,3,6,Rub cha,4.3,Rubus chamaemorus,deciduous,NA,NA
2014,06MAT,F2,3,7,Rub cha,1.9,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,CT,1,1,Rub cha,12.4,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,CT,1,2,Rub cha,4,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,CT,1,3,Rub cha,10.4,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,CT,1,4,Rub cha,6.5,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,CT,1,5,Rub cha,3.4,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,1,1,Rub cha,7.9,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,1,2,Rub cha,5.3,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,1,3,Rub cha,2.7,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,1,4,Rub cha,4.1,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,1,5,Rub cha,5.1,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F5,1,1,Rub cha,6.1,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F5,1,2,Rub cha,5.6,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F5,1,3,Rub cha,8.7,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F5,1,4,Rub cha,7.2,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F5,1,5,Rub cha,9.9,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F10,1,1,Rub cha,13.7,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F10,1,2,Rub cha,8.6,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F10,1,3,Rub cha,11.9,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F10,1,4,Rub cha,9.1,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F10,1,5,Rub cha,13.4,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,2,1,Rub cha,9.9,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,2,2,Rub cha,4.8,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,2,3,Rub cha,8.5,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,2,4,Rub cha,3.5,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,2,5,Rub cha,8,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F10,2,1,Rub cha,4.7,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F10,2,2,Rub cha,14,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F10,2,3,Rub cha,12.3,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F10,2,4,Rub cha,6.6,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F10,2,5,Rub cha,1.4,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,3,2,Rub cha,9.9,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,3,3,Rub cha,11.7,Rubus chamaemorus,deciduous,NA,NA
2015,06MAT,F2,3,5,Rub cha,0.7,Rubus chamaemorus,deciduous,NA,NA
2016,06MAT,CT,1,1,Rub cha,6.3,Rubus chamaemorus,deciduous,NA,NA
